ID,Person_ID,Age,Mar_Stat,INC,Female,H8,Eth,Highest Ed
518411,2,63,married,83000,1,0,Hispanic,Less than Secondary School
518411,3,38,married,29700,1,0,Hispanic,Bachelors Degree
518459,1,57,married,18000,0,0,Hispanic,Some HE
518459,2,55,married,108000,1,0,Hispanic,Bachelors Degree
518459,3,30,Never married,23000,0,0,Hispanic,Some HE
518466,1,31,Divorced,52000,0,1,Asian,Secondary School
518585,1,36,married,25000,0,0,White,Secondary School
518585,2,38,married,0,1,0,White,Secondary School
518585,3,3,NA,NA,0,0,White,Less than Secondary School
518585,4,3,NA,NA,1,0,White,Less than Secondary School
518601,1,23,married,24900,0,1,Asian,Some HE
518601,2,21,married,33000,1,0,White,Some HE
518655,1,30,married,35000,0,0,White,Bachelors Degree
518655,2,29,married,36000,1,0,White,Some HE
518655,3,7,NA,NA,0,0,White,Less than Secondary School
518655,4,3,NA,NA,0,0,White,Less than Secondary School
518777,1,83,Widowed,36100,1,0,White,Secondary School
518777,2,51,Divorced,16720,0,0,White,Bachelors Degree
518790,1,87,married,0,0,0,White,Some HE
518858,1,40,Separated,25300,1,0,Other,Some HE
518858,2,13,NA,NA,0,0,Other,Less than Secondary School
518858,3,2,NA,NA,0,0,Other,NA
519061,1,38,married,126400,0,0,Hispanic,Bachelors Degree
519061,2,39,married,1400,1,0,Hispanic,Bachelors Degree
519061,3,10,NA,NA,1,0,Hispanic,Less than Secondary School
519061,4,8,NA,NA,0,0,Hispanic,Less than Secondary School
519061,5,6,NA,NA,0,0,Hispanic,Less than Secondary School
519117,1,38,married,36000,0,1,Asian,Less than Secondary School
519117,2,40,married,0,1,1,Asian,Less than Secondary School
519117,3,22,Never married,33100,1,1,Asian,Secondary School
519117,4,4,NA,NA,1,1,Asian,Less than Secondary School
519117,5,1,NA,NA,0,1,Asian,NA
519234,1,76,married,25600,0,0,White,Less than Secondary School
519234,2,70,married,8900,1,0,White,Secondary School
519363,1,41,married,68800,0,0,Black,Some HE
519363,2,38,married,38250,1,0,Black,Some HE
519462,1,29,married,31000,0,1,Asian,Secondary School
519462,2,33,married,31000,1,0,Hispanic,Secondary School
519462,3,50,Separated,35000,1,0,Hispanic,Secondary School
519462,4,4,NA,NA,1,1,Asian,Less than Secondary School
519612,1,64,married,54000,0,0,Hispanic,Some HE
519612,2,59,married,1000,1,0,Hispanic,Some HE
519804,1,34,married,69600,0,0,White,Masters or higher 
519804,2,30,married,88000,1,0,Other,Bachelors Degree
519804,3,6,NA,NA,1,0,Other,Less than Secondary School
519950,1,33,Never married,47000,1,0,White,Some HE
519950,2,32,Divorced,65000,0,0,White,Some HE
519992,1,30,Never married,36190,0,0,White,Some HE
520058,1,75,Widowed,25000,0,0,White,Bachelors Degree
520177,1,47,married,331000,0,0,White,Masters or higher 
520177,2,43,married,20000,1,0,White,Masters or higher 
520177,3,13,NA,NA,0,0,White,Less than Secondary School
520317,1,48,married,263000,0,0,Hispanic,Masters or higher 
520317,2,39,married,84000,1,0,Hispanic,Bachelors Degree
520353,1,66,married,25600,0,0,White,Masters or higher 
520353,2,62,married,52100,1,0,White,Bachelors Degree
520415,1,33,married,115000,0,0,Hispanic,Masters or higher 
520415,2,29,married,0,1,0,Hispanic,Bachelors Degree
520415,3,3,NA,NA,1,0,Hispanic,Less than Secondary School
520415,4,0,NA,NA,0,0,Hispanic,NA
520415,5,57,married,15000,0,0,Hispanic,Bachelors Degree
520415,6,54,married,0,1,0,Hispanic,Less than Secondary School
520491,1,79,Widowed,25200,0,0,White,Less than Secondary School
520588,1,38,Never married,10000,0,0,White,Secondary School
520679,1,57,married,116000,0,0,White,Masters or higher 
520679,2,54,married,50000,1,0,White,Bachelors Degree
520731,1,34,Divorced,37800,1,0,White,Some HE
520731,2,5,NA,NA,1,0,White,Less than Secondary School
520736,1,37,married,56000,1,0,White,Bachelors Degree
520736,2,36,married,68000,0,0,White,Some HE
520916,1,79,Widowed,10970,1,0,White,Less than Secondary School
521047,1,44,married,30000,0,0,White,Secondary School
521047,2,34,married,32000,1,0,Hispanic,Secondary School
521268,1,44,married,165800,0,0,White,Bachelors Degree
521268,2,37,married,0,1,0,White,Bachelors Degree
521268,3,6,NA,NA,1,0,White,Less than Secondary School
521268,4,4,NA,NA,1,0,White,Less than Secondary School
521268,5,4,NA,NA,1,0,White,Less than Secondary School
521326,1,65,Never married,40900,1,0,White,Masters or higher 
521362,1,56,married,239000,0,0,White,Masters or higher 
521362,2,57,married,50050,1,0,White,Masters or higher 
521426,1,47,married,40000,1,0,Black,Bachelors Degree
521426,2,51,married,32000,0,0,White,Some HE
521426,3,18,Never married,10000,0,0,Black,Some HE
521426,4,17,Never married,1000,0,0,Black,Less than Secondary School
521533,1,72,married,74200,0,0,White,Masters or higher 
521533,2,67,married,6900,1,0,White,Bachelors Degree
521574,1,78,married,37100,1,0,White,Masters or higher 
521574,2,81,married,23800,0,0,White,Secondary School
521598,1,62,Never married,45000,0,0,White,Masters or higher 
521604,1,73,married,30600,0,1,Asian,Some HE
521604,2,59,married,64000,1,0,White,Bachelors Degree
521684,1,48,Never married,62000,1,0,White,Bachelors Degree
521703,1,25,married,4720,0,0,Hispanic,Masters or higher 
521703,2,28,married,0,1,0,Hispanic,Bachelors Degree
521703,3,27,Never married,13000,0,0,Hispanic,Masters or higher 
521782,1,51,married,31800,0,0,White,Masters or higher 
521782,2,51,married,75000,1,0,White,Some HE
521838,1,28,Never married,30000,0,0,White,Some HE
521838,2,20,Never married,10000,1,0,White,Some HE
521939,1,38,Never married,89000,0,0,Hispanic,Masters or higher 
522077,1,36,married,0,1,0,White,Some HE
522077,2,37,married,10000,0,0,Other,Secondary School
522077,3,2,NA,NA,1,0,Other,NA
522077,4,5,NA,NA,1,0,Other,Less than Secondary School
522098,1,38,married,22900,0,1,Asian,Less than Secondary School
522098,2,38,married,0,1,1,Asian,Less than Secondary School
522098,3,11,NA,NA,0,1,Asian,Less than Secondary School
522098,4,10,NA,NA,1,1,Asian,Less than Secondary School
522098,5,5,NA,NA,1,1,Asian,Less than Secondary School
522098,6,4,NA,NA,1,1,Asian,Less than Secondary School
522196,1,21,Never married,55000,0,0,White,Bachelors Degree
522342,1,79,Divorced,38000,0,0,White,Bachelors Degree
522342,2,39,Divorced,28010,0,0,White,Some HE
522476,1,27,Never married,46000,1,0,Hispanic,Bachelors Degree
522691,1,54,married,14000,0,0,Hispanic,Secondary School
522691,2,46,married,0,1,0,Hispanic,Less than Secondary School
522691,3,20,Never married,7000,1,0,Hispanic,Some HE
522691,4,17,Never married,7000,1,0,Hispanic,Less than Secondary School
522691,5,15,Never married,0,0,0,Hispanic,Less than Secondary School
522691,6,8,NA,NA,0,0,Hispanic,Less than Secondary School
522710,1,41,Never married,60500,0,0,White,Bachelors Degree
522721,1,45,married,157004,0,0,White,Some HE
522721,2,38,married,0,1,0,White,Masters or higher 
522721,3,2,NA,NA,1,0,White,NA
522721,4,0,NA,NA,0,0,White,NA
522721,5,74,Widowed,44600,1,0,White,Masters or higher 
522842,1,24,Never married,50000,0,0,Hispanic,Bachelors Degree
522842,2,25,Never married,0,1,0,Hispanic,Masters or higher 
522858,1,39,married,86500,0,0,White,Bachelors Degree
522858,2,41,married,68000,1,0,White,Bachelors Degree
522858,3,1,NA,NA,1,0,White,NA
522999,1,82,married,22900,0,0,White,Less than Secondary School
522999,2,82,married,13600,1,0,White,Secondary School
523317,1,47,married,68350,1,0,White,Some HE
523317,2,9,NA,NA,1,0,White,Less than Secondary School
523357,1,37,Never married,75000,1,0,Hispanic,Masters or higher 
523357,2,76,married,0,0,0,Hispanic,Bachelors Degree
523357,3,61,married,0,0,0,Hispanic,Secondary School
523365,1,43,Divorced,32500,0,1,Asian,Some HE
523365,2,19,Never married,16500,0,1,Asian,Less than Secondary School
523426,1,44,married,35700,0,0,Hispanic,Some HE
523426,2,40,married,31800,1,0,Hispanic,Less than Secondary School
523426,3,5,NA,NA,1,0,Hispanic,Less than Secondary School
523426,4,3,NA,NA,1,0,Hispanic,Less than Secondary School
523426,5,53,Never married,15500,1,0,Hispanic,Less than Secondary School
523426,6,44,Never married,17350,1,0,Hispanic,Less than Secondary School
523427,1,89,married,32200,0,0,White,Masters or higher 
523427,2,87,married,13400,1,0,White,Some HE
523440,1,38,married,60000,0,0,Black,Masters or higher 
523440,2,30,married,25000,1,1,Asian,Some HE
523440,3,0,NA,NA,0,1,Asian,NA
523515,1,45,married,73800,0,0,Hispanic,Some HE
523515,2,53,married,65000,1,0,Hispanic,Bachelors Degree
523515,3,19,Never married,2100,0,0,Hispanic,Some HE
523515,4,15,Never married,0,0,0,Hispanic,Less than Secondary School
523516,1,35,Separated,135100,0,0,White,Masters or higher 
523516,2,30,Never married,60000,0,0,White,Bachelors Degree
523551,1,34,married,60000,0,0,Hispanic,Bachelors Degree
523551,2,33,married,80000,1,0,Hispanic,Bachelors Degree
523551,3,1,NA,NA,1,0,Hispanic,NA
523577,1,67,Widowed,0,1,0,Hispanic,Secondary School
523577,2,33,Never married,18100,1,0,Hispanic,Masters or higher 
523577,3,32,Never married,70000,0,0,Hispanic,Bachelors Degree
523790,1,53,Never married,19700,1,0,White,Some HE
523862,1,26,Never married,14800,1,0,Hispanic,Some HE
523862,2,9,NA,NA,1,0,Hispanic,Less than Secondary School
523862,3,5,NA,NA,1,0,Hispanic,Less than Secondary School
523862,4,29,Never married,0,0,0,Hispanic,Some HE
524076,1,57,married,8300,0,0,Hispanic,Less than Secondary School
524076,2,57,married,10800,1,0,Hispanic,Less than Secondary School
524076,3,21,Never married,7200,0,0,Hispanic,Less than Secondary School
524135,1,55,married,8810,0,0,Hispanic,Less than Secondary School
524135,2,55,married,13400,1,0,Hispanic,Less than Secondary School
524135,3,25,Never married,13000,0,0,Hispanic,Secondary School
524135,4,14,NA,NA,0,0,Hispanic,Less than Secondary School
524295,1,47,Separated,26000,1,1,Asian,Some HE
524295,2,14,NA,NA,1,1,Asian,Less than Secondary School
524295,3,12,NA,NA,0,1,Asian,Less than Secondary School
524295,4,19,Never married,28000,0,1,Asian,Some HE
524295,5,3,NA,NA,1,1,Asian,Less than Secondary School
524295,6,8,NA,NA,1,1,Asian,Less than Secondary School
524295,7,5,NA,NA,0,1,Asian,Less than Secondary School
524295,8,22,married,7500,1,1,Asian,Less than Secondary School
524295,9,27,married,45000,0,1,Asian,Secondary School
524295,10,26,Never married,11000,0,1,Asian,Some HE
524295,11,8,NA,NA,1,1,Asian,Less than Secondary School
524295,12,32,Never married,2400,0,1,Asian,Less than Secondary School
524439,1,56,Divorced,137000,1,0,White,Bachelors Degree
524460,1,26,married,17000,1,1,Asian,Secondary School
524460,2,26,married,54000,0,1,Asian,Secondary School
524460,3,28,married,60000,0,0,White,Secondary School
524460,4,24,married,18000,1,1,Asian,Less than Secondary School
524460,5,17,Never married,6900,0,1,Asian,Less than Secondary School
524460,6,1,NA,NA,1,1,Asian,NA
524460,7,17,Never married,5000,0,1,Asian,Less than Secondary School
524460,8,19,Never married,0,1,1,Asian,Less than Secondary School
524717,1,34,married,135000,0,0,White,Masters or higher 
524717,2,37,married,0,1,1,Asian,Masters or higher 
524717,3,4,NA,NA,1,1,Asian,Less than Secondary School
524717,4,2,NA,NA,0,1,Asian,NA
524717,5,0,NA,NA,0,1,Asian,NA
524773,1,76,Divorced,1400,1,0,Hispanic,Less than Secondary School
524787,1,63,Divorced,18300,0,0,White,Bachelors Degree
524905,1,51,Never married,251500,0,0,White,Masters or higher 
524954,1,73,married,29900,0,0,White,Bachelors Degree
524954,2,68,married,7400,1,0,White,Some HE
525229,1,78,married,22100,0,0,Hispanic,Secondary School
525229,2,69,married,22700,1,0,Hispanic,Some HE
525291,1,25,married,45000,1,0,White,Bachelors Degree
525291,2,32,married,65000,0,0,White,Some HE
525291,3,2,NA,NA,1,0,White,NA
525531,1,46,married,100000,0,0,White,Masters or higher 
525531,2,46,married,98000,1,0,White,Masters or higher 
525531,3,17,Never married,3000,1,0,White,Less than Secondary School
525712,1,73,Widowed,28000,1,0,White,Secondary School
525712,2,42,Never married,30000,1,0,White,Some HE
525760,1,79,married,6030,0,0,Hispanic,Bachelors Degree
525760,2,49,married,0,1,0,Hispanic,Some HE
525760,3,19,Never married,0,1,0,Hispanic,Some HE
525825,1,43,married,18000,0,1,Asian,Less than Secondary School
525825,2,37,married,3000,1,1,Asian,Less than Secondary School
525825,3,18,Never married,5400,0,1,Asian,Secondary School
525825,4,12,NA,NA,0,1,Asian,Less than Secondary School
525825,5,2,NA,NA,1,1,Asian,NA
525848,1,39,Never married,20000,1,0,White,Secondary School
525898,1,33,Never married,50000,0,0,White,Masters or higher 
525898,2,32,Never married,35000,1,0,White,Secondary School
525922,1,63,married,35000,0,0,Hispanic,Less than Secondary School
525922,2,57,married,0,1,0,Hispanic,Less than Secondary School
525922,3,32,married,100000,0,0,Hispanic,Some HE
525922,4,27,married,0,1,0,Hispanic,Less than Secondary School
525922,5,2,NA,NA,1,0,Hispanic,NA
525988,1,48,married,0,1,1,Asian,Secondary School
525988,2,45,married,12500,0,1,Asian,Some HE
525988,3,17,Never married,0,1,1,Asian,Less than Secondary School
525988,4,24,Never married,19000,0,1,Asian,Secondary School
525988,5,8,NA,NA,0,1,Asian,Less than Secondary School
525988,6,17,married,0,0,1,Asian,Less than Secondary School
525998,1,42,married,28000,0,1,Asian,Secondary School
525998,2,39,married,12000,1,1,Asian,Less than Secondary School
525998,3,6,NA,NA,0,1,Asian,Less than Secondary School
525998,4,8,NA,NA,0,1,Asian,Less than Secondary School
526091,1,26,Never married,35000,0,0,White,Bachelors Degree
526091,2,25,Never married,28000,0,0,White,Bachelors Degree
526129,1,32,married,48000,0,1,Asian,Secondary School
526129,2,31,married,62000,1,0,White,Secondary School
526129,3,8,NA,NA,0,1,Asian,Less than Secondary School
526129,4,7,NA,NA,0,1,Asian,Less than Secondary School
526129,5,4,NA,NA,0,1,Asian,Less than Secondary School
526146,1,71,Never married,29200,1,0,White,Masters or higher 
526268,1,47,married,24700,0,0,Hispanic,Masters or higher 
526268,2,45,married,0,1,0,Hispanic,Masters or higher 
526268,3,16,Never married,0,0,0,Hispanic,Some HE
526268,4,14,NA,NA,0,0,Hispanic,Less than Secondary School
526268,5,19,Never married,0,0,0,Hispanic,Secondary School
526268,6,7,NA,NA,1,0,Hispanic,Less than Secondary School
526268,7,10,NA,NA,0,0,Hispanic,Less than Secondary School
526273,1,38,Divorced,67000,0,0,White,Some HE
526273,2,12,NA,NA,0,0,White,Less than Secondary School
526273,3,16,Never married,980,1,0,White,Less than Secondary School
526273,4,36,Divorced,270,1,0,Other,Secondary School
526273,5,17,Never married,0,0,0,White,Less than Secondary School
526275,1,65,married,50600,0,0,White,Secondary School
526275,2,63,married,24000,1,0,White,Secondary School
526290,1,63,Divorced,9000,1,1,Asian,Less than Secondary School
526290,2,19,Never married,1000,1,1,Asian,Secondary School
526290,3,25,Divorced,8000,0,1,Asian,Less than Secondary School
526355,1,53,Separated,24000,1,0,White,Secondary School
526355,2,86,Widowed,4900,1,0,White,Less than Secondary School
526544,1,57,married,21000,0,1,Asian,Some HE
526544,2,46,married,52000,1,1,Asian,Secondary School
526769,1,46,Never married,0,1,0,White,Masters or higher 
526769,2,76,married,7000,1,0,White,Secondary School
526769,3,74,married,14000,0,0,White,Secondary School
526822,1,49,married,33000,0,0,White,Less than Secondary School
526822,2,35,married,21000,1,0,White,Secondary School
526828,1,42,married,70100,0,0,White,Some HE
526828,2,38,married,3100,1,0,White,Bachelors Degree
526828,3,13,NA,NA,0,0,White,Less than Secondary School
526828,4,11,NA,NA,1,0,White,Less than Secondary School
526895,1,43,married,48000,0,0,Black,Masters or higher 
526895,2,38,married,31000,1,0,Black,Bachelors Degree
526895,3,3,NA,NA,0,0,Black,Less than Secondary School
526963,1,58,married,53850,0,0,White,Bachelors Degree
526963,2,55,married,100,1,0,White,Secondary School
527238,1,35,Divorced,31000,1,0,Hispanic,Masters or higher 
527238,2,32,Never married,100000,1,0,Hispanic,Masters or higher 
527311,1,56,Never married,1800,1,1,Asian,Some HE
527311,2,80,married,6300,1,1,Asian,Less than Secondary School
527311,3,86,married,0,0,1,Asian,Less than Secondary School
527311,4,21,Never married,1600,1,1,Asian,Some HE
527311,5,59,married,0,0,1,Asian,Less than Secondary School
527311,6,13,NA,NA,0,1,Asian,Less than Secondary School
527311,7,11,NA,NA,1,1,Asian,Less than Secondary School
527311,8,8,NA,NA,1,1,Asian,Less than Secondary School
527315,1,33,married,25000,0,0,White,Some HE
527315,2,33,married,60000,1,0,White,Masters or higher 
527315,3,6,NA,NA,0,0,White,Less than Secondary School
527315,4,0,NA,NA,0,0,White,NA
527454,1,38,married,5000,1,0,White,Masters or higher 
527454,2,40,married,80000,0,0,White,Masters or higher 
527454,3,6,NA,NA,1,0,White,Less than Secondary School
527454,4,3,NA,NA,0,0,White,Less than Secondary School
527463,1,53,Divorced,6200,1,0,White,Masters or higher 
527463,2,43,Never married,32500,1,0,White,Some HE
527861,1,77,Never married,NA,1,0,White,Some HE
528045,1,62,married,6000,0,1,Asian,Less than Secondary School
528045,2,62,married,0,1,1,Asian,Less than Secondary School
528045,3,28,Never married,40000,0,1,Asian,Secondary School
528045,4,10,NA,NA,1,1,Asian,Less than Secondary School
528072,1,82,Widowed,26300,1,0,White,Less than Secondary School
528102,1,43,Separated,45000,0,0,White,Some HE
528102,2,30,Never married,0,1,0,White,Secondary School
528104,1,71,married,150000,0,0,White,Bachelors Degree
528104,2,61,married,137000,1,0,White,Bachelors Degree
528314,1,38,married,72000,0,0,White,Some HE
528314,2,32,married,8000,1,0,White,Bachelors Degree
528328,1,46,married,52000,0,0,White,Some HE
528328,2,39,married,158000,1,0,White,Masters or higher 
528328,3,7,NA,NA,0,0,White,Less than Secondary School
528328,4,4,NA,NA,0,0,White,Less than Secondary School
528408,1,35,Widowed,26000,1,0,White,Some HE
528408,2,13,NA,NA,1,0,White,Less than Secondary School
528408,3,10,NA,NA,0,0,White,Less than Secondary School
528408,4,36,Never married,30000,0,0,White,Some HE
528486,1,33,married,13000,0,1,Asian,Less than Secondary School
528486,2,29,married,12000,1,1,Asian,Less than Secondary School
528486,3,14,NA,NA,1,1,Asian,Less than Secondary School
